Card_ID,Transaction_ID,Reference_no,Target_Account,Target_Name,Credit_Type,Amount,Timestamp,Points_earned,
94,1276,1237689936,1357934984,AMAZON.IN,Debit,3400,5/2/19 2:54 AM,90,
94,1281,1237689941,1357934986,BBQ Restaurant,Debit,3210,4/13/19 8:29 PM,85,
94,1280,1237689940,1357934996,FirstCry India,Debit,430,4/26/19 3:56 PM,11,
94,1277,1237689937,1357935005,HP Petrolium,Debit,2100,4/17/19 10:22 PM,56,
94,1282,1237689942,1357935017,NEFT Payment,Credit,54500,4/26/19 12:01 AM,1453,
94,1272,1237689932,1357935018,OLA cabs,Debit,455,4/30/19 3:46 AM,12,
94,1275,1237689935,1357935018,OLA Cabs,Debit,340,4/29/19 11:58 PM,9,
94,1283,1237689943,1357935018,OLA Cabs,Debit,430,4/15/19 4:56 PM,11,
94,1273,1237689933,1357935021,PHONEPE recharge,Debit,650,4/11/19 4:43 AM,17,
94,1270,1237689930,1357935034,TATA SKY,Debit,706,4/11/19 2:40 AM,18,
94,1278,1237689938,1357935034,TATA SKY,Debit,690,4/16/19 3:15 AM,18,
94,1279,1237689939,1357935038,Wellness Medico,Debit,1950,5/6/19 5:32 AM,52,
94,1271,1237689931,1357935041,Zipcash card services,Debit,4344,5/9/19 10:04 AM,115,
95,1289,1237689949,1357934979,Airtel DTH India,Debit,820,4/13/19 6:30 PM,21,
95,1290,1237689950,1357934984,AMAZON.IN,Debit,1200,4/18/19 1:04 PM,32,
95,1284,1237689944,1357934975,Central India,Debit,8320,4/13/19 10:59 PM,221,
95,1288,1237689948,1357934990,Chandukaka Saraf,Debit,15200,4/18/19 6:52 PM,405,
95,1287,1237689947,1357934992,Digital Age Retail,Debit,3400,4/23/19 8:08 AM,90,
95,1285,1237689945,1357934999,FreeCharge India,Debit,870,5/9/19 1:47 PM,23,
95,1295,1237689955,1357935000,Future Lifeestyle,Debit,13200,4/27/19 4:38 AM,352,
95,1286,1237689946,1357935014,MSEB India,Debit,2100,5/5/19 7:06 PM,56,
95,1293,1237689953,1357935017,NEFT Payment,Credit,48050,5/10/19 1:37 PM,1281,
95,1292,1237689952,1357935021,PHONEPE recharge,Debit,210,5/4/19 4:15 AM,5,
95,1294,1237689954,1357935025,Reliance Fresh,Debit,3400,5/6/19 9:02 PM,90,
95,1291,1237689951,1357935027,Shell Petrol,Debit,2400,5/5/19 8:01 AM,64,
96,1302,1237689962,1357934979,Airtel DTH India,Debit,750,5/10/19 11:47 PM,15,
96,1306,1237689966,1357934983,Amazon Pay,Debit,3000,5/7/19 1:03 AM,60,
96,1303,1237689963,1357934975,Central India,Debit,3400,4/22/19 1:47 PM,68,
96,1301,1237689961,1357934996,FirstCry India,Debit,890,4/19/19 4:09 PM,17,
96,1300,1237689960,1357934999,FreeCharge India,Debit,600,4/23/19 10:56 PM,12,
96,1299,1237689959,1357935005,HP Petrolium,Debit,500,4/29/19 10:19 PM,10,
96,1305,1237689965,1357935005,HP Petrolium,Debit,1000,4/20/19 10:02 PM,20,
96,1298,1237689958,1357935009,KFC Restaurant,Debit,920,4/22/19 8:20 AM,18,
96,1304,1237689964,1357935012,McDonalds Restaurant,Debit,1210,4/15/19 11:54 PM,24,
96,1307,1237689967,1357935014,MSEB India,Debit,1400,4/11/19 2:26 AM,28,
96,1308,1237689968,1357935018,OLA cabs,Debit,340,4/15/19 5:29 PM,6,
96,1296,1237689956,1357935036,Uber,Debit,450,4/25/19 10:33 AM,9,
96,1297,1237689957,1357935036,Uber,Debit,320,5/6/19 11:49 AM,6,
96,1309,1237689969,1357935036,Uber,Debit,380,5/9/19 9:55 AM,7,
97,1313,1237689973,1357934980,Airtel Payment,Debit,560,4/24/19 6:27 AM,11,
97,1316,1237689976,1357934980,Airtel Payment,Debit,540,5/6/19 12:17 AM,10,
97,1318,1237689978,1357934984,AMAZON.IN,Debit,3400,4/21/19 12:31 PM,68,
97,1323,1237689983,1357934986,BBQ Restaurant,Debit,3210,4/12/19 3:11 PM,64,
97,1322,1237689982,1357934996,FirstCry India,Debit,430,4/30/19 8:48 AM,8,
97,1310,1237689970,1357935001,General BillDesk,Debit,1560,4/27/19 8:53 AM,31,
97,1311,1237689971,1357935005,HP Petrolium,Debit,500,4/19/19 8:42 PM,10,
97,1319,1237689979,1357935005,HP Petrolium,Debit,2100,4/22/19 1:25 AM,42,
97,1314,1237689974,1357935009,KFC Restaurant,Debit,1150,4/10/19 6:19 PM,23,
97,1317,1237689977,1357935018,OLA Cabs,Debit,340,4/28/19 12:26 PM,6,
97,1312,1237689972,1357935021,PHONEPE recharge,Debit,450,5/8/19 7:29 AM,9,
97,1315,1237689975,1357935021,PHONEPE recharge,Debit,650,4/11/19 4:05 PM,13,
97,1320,1237689980,1357935034,TATA SKY,Debit,690,4/12/19 11:35 AM,13,
97,1321,1237689981,1357935038,Wellness Medico,Debit,1950,5/9/19 7:04 AM,39,
98,1331,1237689991,1357934979,Airtel DTH India,Debit,820,4/11/19 9:05 AM,16,
98,1332,1237689992,1357934984,AMAZON.IN,Debit,1200,4/26/19 11:33 AM,24,
98,1326,1237689986,1357934975,Central India,Debit,8320,5/5/19 6:24 AM,166,
98,1330,1237689990,1357934990,Chandukaka Saraf,Debit,15200,4/23/19 8:33 AM,304,
98,1329,1237689989,1357934992,Digital Age Retail,Debit,3400,5/2/19 9:37 PM,68,
98,1327,1237689987,1357934999,FreeCharge India,Debit,870,4/22/19 1:32 PM,17,
98,1328,1237689988,1357935014,MSEB India,Debit,2100,4/15/19 7:41 PM,42,
98,1324,1237689984,1357935017,NEFT Payment,Credit,54500,4/17/19 7:43 PM,1090,
98,1325,1237689985,1357935018,OLA Cabs,Debit,430,4/20/19 8:11 AM,8,
99,1343,1237690003,1357934996,FirstCry India,Debit,890,4/20/19 5:20 PM,23,
99,1342,1237690002,1357934999,FreeCharge India,Debit,600,5/7/19 2:52 AM,16,
99,1337,1237689997,1357935000,Future Lifeestyle,Debit,13200,4/15/19 10:44 PM,352,
99,1341,1237690001,1357935005,HP Petrolium,Debit,500,4/30/19 3:09 AM,13,
99,1340,1237690000,1357935009,KFC Restaurant,Debit,920,4/15/19 5:50 PM,24,
99,1335,1237689995,1357935017,NEFT Payment,Credit,48050,4/13/19 11:04 PM,1281,
99,1334,1237689994,1357935021,PHONEPE recharge,Debit,210,4/11/19 12:23 PM,5,
99,1336,1237689996,1357935025,Reliance Fresh,Debit,3400,5/10/19 7:48 PM,90,
99,1333,1237689993,1357935027,Shell Petrol,Debit,2400,4/13/19 11:47 AM,64,
99,1338,1237689998,1357935036,Uber,Debit,450,4/19/19 11:14 PM,12,
99,1339,1237689999,1357935036,Uber,Debit,320,4/25/19 8:51 AM,8,
100,1344,1237690004,1357934979,Airtel DTH India,Debit,750,4/30/19 10:49 AM,20,
100,1345,1237690005,1357934975,Central India,Debit,3400,4/30/19 10:31 AM,90,
100,1357,1237690017,1357934993,DMart India,Debit,8320,4/22/19 11:22 PM,221,
100,1356,1237690016,1357934999,FreeCharge India,Debit,500,5/10/19 11:19 PM,13,
100,1355,1237690015,1357935005,HP Petrolium,Debit,1000,5/10/19 3:23 PM,26,
100,1349,1237690009,1357935017,NEFT Payment,Credit,45200,5/10/19 7:32 PM,1205,
100,1347,1237690007,1357935018,OLA cabs,Debit,480,4/24/19 5:23 AM,12,
100,1353,1237690013,1357935018,OLA cabs,Debit,455,4/28/19 2:36 AM,12,
100,1348,1237690008,1357935027,Shell Petrol,Debit,2200,4/23/19 5:27 PM,58,
100,1351,1237690011,1357935034,TATA SKY,Debit,706,4/11/19 12:19 AM,18,
100,1350,1237690010,1357935036,Uber,Debit,240,4/24/19 3:32 AM,6,
100,1354,1237690014,1357935038,Wellness Medico,Debit,840,4/23/19 3:41 AM,22,
100,1346,1237690006,1357935040,Whole Mart,Debit,3250,5/5/19 8:22 PM,86,
100,1352,1237690012,1357935041,Zipcash card services,Debit,4344,4/15/19 10:24 AM,115,
101,1360,1237690020,1357934983,Amazon Pay,Debit,2000,4/11/19 11:27 PM,53,
101,1365,1237690025,1357934988,Bigtree Entertainment,Debit,3200,4/21/19 5:29 AM,85,
101,1358,1237690018,1357935000,Future Lifeestyle,Debit,11500,5/3/19 10:23 PM,306,
101,1366,1237690026,1357935002,GoIbibo India,Debit,41500,4/18/19 9:48 AM,1106,
101,1361,1237690021,1357935005,HP Petrolium,Debit,2000,5/8/19 5:10 PM,53,
101,1369,1237690029,1357935005,HP Petrolium,Debit,2200,4/19/19 8:44 AM,58,
101,1363,1237690023,1357935006,Idea Cellular,Debit,650,4/23/19 11:23 PM,17,
101,1359,1237690019,1357935008,Kalyan Jewellers,Debit,73100,4/25/19 3:57 AM,1949,
101,1362,1237690022,1357935014,MSEB India,Debit,1250,4/20/19 7:30 PM,33,
101,1367,1237690027,1357935018,OLA Cabs,Debit,310,4/27/19 6:17 AM,8,
101,1368,1237690028,1357935018,OLA cabs,Debit,330,5/9/19 12:31 PM,8,
101,1364,1237690024,1357935029,Shree Sai Enterprises,Debit,2100,4/16/19 8:04 PM,56,
102,1378,1237690038,1357934980,Airtel Payment,Debit,482,4/11/19 9:09 AM,12,
102,1392,1237690052,1357934980,Airtel Payment,Debit,540,4/13/19 2:37 PM,14,
102,1371,1237690031,1357934993,DMart India,Debit,6520,4/14/19 6:17 AM,173,
102,1379,1237690039,1357934999,FreeCharge India,Debit,340,4/21/19 4:26 AM,9,
102,1380,1237690040,1357935001,General BillDesk,Debit,5400,4/11/19 4:48 PM,144,
102,1385,1237690045,1357935004,HerbalLife International,Debit,5630,4/17/19 8:47 AM,150,
102,1373,1237690033,1357935005,HP Petrolium,Debit,500,5/8/19 1:16 AM,13,
102,1389,1237690049,1357935005,HP Petrolium,Debit,300,5/9/19 10:13 PM,8,
102,1384,1237690044,1357935006,Idea Cellular,Debit,450,4/12/19 4:42 AM,12,
102,1370,1237690030,1357935011,MakeMyTrip India,Debit,4500,4/30/19 11:07 PM,120,
102,1376,1237690036,1357935014,MSEB India,Debit,2300,4/13/19 4:50 AM,61,
102,1386,1237690046,1357935016,Myntra India,Debit,890,5/3/19 11:26 AM,23,
102,1375,1237690035,1357935017,NEFT Payment,Credit,61300,4/10/19 2:06 PM,1634,
102,1372,1237690032,1357935018,OLA cabs,Debit,330,4/10/19 12:22 AM,8,
102,1377,1237690037,1357935018,OLA cabs,Debit,410,4/15/19 1:01 PM,10,
102,1391,1237690051,1357935018,OLA Cabs,Debit,450,5/4/19 11:45 AM,12,
102,1390,1237690050,1357935020,PAYTM Retail,Debit,1200,4/24/19 11:40 AM,32,
102,1383,1237690043,1357935030,Shri Krishna Pearls,Debit,3150,5/10/19 10:42 PM,84,
102,1374,1237690034,1357935034,TATA SKY,Debit,650,4/30/19 4:05 AM,17,
102,1381,1237690041,1357935036,Uber,Debit,430,4/22/19 1:14 PM,11,
102,1387,1237690047,1357935036,Uber,Debit,320,4/22/19 7:49 AM,8,
102,1388,1237690048,1357935036,Uber,Debit,450,4/29/19 4:10 AM,12,
102,1382,1237690042,1357935041,Zipcash card services,Debit,5670,4/25/19 8:15 AM,151,
103,1393,1237690053,1357934981,Amazon,Debit,3200,4/24/19 11:34 AM,64,
103,1394,1237690054,1357934992,Digital Age Retail,Debit,4500,4/18/19 6:51 PM,90,
103,1401,1237690061,1357935007,IDEA Payment,Debit,450,4/14/19 8:01 PM,9,
103,1405,1237690065,1357935014,MSEB India,Debit,1400,5/4/19 5:46 AM,28,
103,1403,1237690063,1357935018,OLA Cabs,Debit,450,4/13/19 2:07 PM,9,
103,1400,1237690060,1357935020,PAYTM Retail,Debit,3200,5/8/19 4:39 PM,64,
103,1396,1237690056,1357935023,PMC,Debit,12001,4/14/19 2:13 AM,240,
103,1399,1237690059,1357935027,Shell Petrol,Debit,1200,4/23/19 4:02 AM,24,
103,1402,1237690062,1357935027,Shell Petrol,Debit,2000,4/17/19 4:15 PM,40,
103,1397,1237690057,1357935031,SRL Ltd,Debit,3200,4/22/19 2:18 PM,64,
103,1398,1237690058,1357935034,TATA SKY,Debit,750,4/16/19 12:26 PM,15,
103,1404,1237690064,1357935034,TATA SKY,Debit,680,5/10/19 12:04 PM,13,
103,1395,1237690055,1357935035,Times Internet Ltd,Debit,4300,4/22/19 9:53 PM,86,
104,1407,1237690067,1357934980,Airtel Payment,Debit,500,4/17/19 10:52 AM,13,
104,1418,1237690078,1357934980,Airtel Payment,Debit,560,5/5/19 10:24 AM,14,
104,1408,1237690068,1357934984,AMAZON.IN,Debit,3210,4/15/19 3:31 PM,85,
104,1420,1237690080,1357935000,Future Lifeestyle,Debit,4560,4/19/19 4:21 PM,121,
104,1406,1237690066,1357935001,General BillDesk,Debit,5320,4/24/19 4:03 AM,141,
104,1415,1237690075,1357935001,General BillDesk,Debit,1560,5/5/19 2:55 PM,41,
104,1416,1237690076,1357935005,HP Petrolium,Debit,500,5/6/19 4:15 PM,13,
104,1419,1237690079,1357935009,KFC Restaurant,Debit,1150,4/19/19 12:44 PM,30,
104,1409,1237690069,1357935015,MSW Sharmila Warke,Debit,5929,4/23/19 8:13 PM,158,
104,1412,1237690072,1357935018,OLA cabs,Debit,480,4/29/19 6:49 PM,12,
104,1413,1237690073,1357935018,OLA cabs,Debit,340,4/25/19 4:34 PM,9,
104,1417,1237690077,1357935021,PHONEPE recharge,Debit,450,4/19/19 8:05 AM,12,
104,1410,1237690070,1357935032,Sukanta Thali,Debit,2190,4/21/19 12:35 PM,58,
104,1414,1237690074,1357935036,Uber,Debit,380,4/17/19 3:53 PM,10,
104,1421,1237690081,1357935036,Uber,Debit,340,4/16/19 5:16 AM,9,
104,1411,1237690071,1357935040,Whole Mart,Debit,3250,4/21/19 10:14 AM,86,
105,1422,1237690082,1357934980,Airtel Payment,Debit,980,5/5/19 11:58 PM,26,
105,1425,1237690085,1357934980,Airtel Payment,Debit,820,4/12/19 10:00 PM,21,
105,1439,1237690099,1357934980,Airtel Payment,Debit,650,4/24/19 7:47 PM,17,
105,1433,1237690093,1357934986,BBQ Restaurant,Debit,2300,5/5/19 9:47 PM,61,
105,1438,1237690098,1357934993,DMart India,Debit,8100,4/19/19 5:31 AM,216,
105,1428,1237690088,1357934994,Dominos Pizza,Debit,2100,4/20/19 6:56 PM,56,
105,1431,1237690091,1357934999,FreeCharge India,Debit,800,4/22/19 10:41 PM,21,
105,1427,1237690087,1357935005,HP Petrolium,Debit,2000,5/4/19 2:45 AM,53,
105,1423,1237690083,1357935017,NEFT Payment,Credit,150100,4/26/19 6:13 AM,4002,
105,1436,1237690096,1357935017,NEFT Payment,Credit,76403,5/10/19 1:36 AM,2037,
105,1426,1237690086,1357935018,OLA Cabs,Debit,620,4/22/19 1:36 PM,16,
105,1432,1237690092,1357935018,OLA Cabs,Debit,510,5/8/19 10:51 PM,13,
105,1430,1237690090,1357935027,Shell Petrol,Debit,800,4/18/19 2:29 PM,21,
105,1434,1237690094,1357935027,Shell Petrol,Debit,1200,5/7/19 8:40 AM,32,
105,1435,1237690095,1357935032,Sukanta Thali,Debit,3400,4/15/19 6:48 AM,90,
105,1424,1237690084,1357935034,TATA SKY,Debit,750,4/14/19 8:02 PM,20,
105,1437,1237690097,1357935034,TATA SKY,Debit,720,5/8/19 10:22 AM,19,
105,1429,1237690089,1357935036,Uber,Debit,320,4/13/19 12:35 AM,8,
106,1448,1237690108,1357934983,Amazon Pay,Debit,3000,4/10/19 11:51 AM,60,
106,1447,1237690107,1357934988,Bigtree Entertainment,Debit,4300,4/29/19 7:37 AM,86,
106,1444,1237690104,1357934992,Digital Age Retail,Debit,2450,4/16/19 9:55 PM,49,
106,1449,1237690109,1357934996,FirstCry India,Debit,5550,4/26/19 1:12 PM,111,
106,1450,1237690110,1357935004,HerbalLife International,Debit,3400,5/3/19 7:11 PM,68,
106,1442,1237690102,1357935005,HP Petrolium,Debit,2200,4/17/19 8:00 PM,44,
106,1441,1237690101,1357935014,MSEB India,Debit,2100,5/8/19 3:55 AM,42,
106,1455,1237690115,1357935017,NEFT Payment,Credit,42690,4/25/19 7:39 PM,853,
106,1440,1237690100,1357935018,OLA cabs,Debit,430,4/18/19 3:46 AM,8,
106,1446,1237690106,1357935019,One One Two Hospitality,Debit,5400,4/17/19 2:36 AM,108,
106,1454,1237690114,1357935025,Reliance Fresh,Debit,3150,5/9/19 7:03 PM,63,
106,1443,1237690103,1357935036,Uber,Debit,540,4/29/19 5:16 PM,10,
106,1453,1237690113,1357935037,Well Wisher,Debit,8710,4/23/19 3:59 AM,174,
106,1445,1237690105,1357935038,Wellness Medico,Debit,1550,4/26/19 1:16 AM,31,
106,1452,1237690112,1357935039,Westside India,Debit,4300,5/9/19 4:48 AM,86,
106,1451,1237690111,1357935041,Zipcash card services,Debit,8100,5/4/19 11:10 PM,162,
107,1456,1237690116,1357934980,Airtel Payment,Debit,840,4/28/19 11:18 AM,22,
107,1461,1237690121,1357934984,AMAZON.IN,Debit,5450,4/18/19 11:35 PM,145,
107,1459,1237690119,1357935005,HP Petrolium,Debit,2300,5/4/19 8:59 AM,61,
107,1458,1237690118,1357935009,KFC Restaurant,Debit,1420,4/14/19 7:58 PM,37,
107,1464,1237690124,1357935015,MSW Sharmila Warke,Debit,5200,4/13/19 12:06 PM,138,
107,1457,1237690117,1357935018,OLA cabs,Debit,610,4/14/19 2:54 PM,16,
107,1466,1237690126,1357935027,Shell Petrol,Debit,2100,5/5/19 5:52 PM,56,
107,1460,1237690120,1357935030,Shri Krishna Pearls,Debit,2150,4/12/19 8:01 AM,57,
107,1467,1237690127,1357935032,Sukanta Thali,Debit,2400,4/25/19 3:23 PM,64,
107,1463,1237690123,1357935035,Times Internet Ltd,Debit,5340,5/2/19 10:17 PM,142,
107,1465,1237690125,1357935040,Whole Mart,Debit,3150,4/11/19 8:10 AM,84,
107,1462,1237690122,1357935041,Zipcash card services,Debit,5120,4/25/19 11:31 AM,136,
108,1473,1237690133,1357934984,AMAZON.IN,Debit,5450,4/25/19 4:53 AM,145,
108,1483,1237690143,1357934992,Digital Age Retail,Debit,3420,4/23/19 10:41 AM,91,
108,1471,1237690131,1357935005,HP Petrolium,Debit,2300,4/11/19 9:24 PM,61,
108,1470,1237690130,1357935009,KFC Restaurant,Debit,1420,5/2/19 2:35 AM,37,
108,1469,1237690129,1357935014,MSEB India,Debit,3150,4/16/19 11:29 AM,84,
108,1481,1237690141,1357935014,MSEB India,Debit,3150,4/28/19 3:39 PM,84,
108,1476,1237690136,1357935015,MSW Sharmila Warke,Debit,5200,5/7/19 10:50 PM,138,
108,1478,1237690138,1357935027,Shell Petrol,Debit,2100,4/15/19 7:32 PM,56,
108,1468,1237690128,1357935028,Shoppers Stop,Debit,4300,5/7/19 9:02 AM,114,
108,1480,1237690140,1357935028,Shoppers Stop,Debit,4300,4/12/19 9:00 AM,114,
108,1472,1237690132,1357935030,Shri Krishna Pearls,Debit,2150,5/4/19 3:06 AM,57,
108,1479,1237690139,1357935032,Sukanta Thali,Debit,2400,4/13/19 6:45 AM,64,
108,1475,1237690135,1357935035,Times Internet Ltd,Debit,5340,5/9/19 6:21 PM,142,
108,1482,1237690142,1357935036,Uber,Debit,430,5/5/19 5:57 PM,11,
108,1477,1237690137,1357935040,Whole Mart,Debit,3150,5/10/19 10:07 PM,84,
108,1474,1237690134,1357935041,Zipcash card services,Debit,5120,4/15/19 1:35 PM,136,
109,1494,1237690154,1357934980,Airtel Payment,Debit,1190,5/10/19 1:59 AM,31,
109,1488,1237690148,1357934983,Amazon Pay,Debit,2500,5/1/19 10:47 PM,66,
109,1492,1237690152,1357934988,Bigtree Entertainment,Debit,3200,4/23/19 11:18 PM,85,
109,1495,1237690155,1357934988,Bigtree Entertainment,Debit,5120,4/12/19 8:43 AM,136,
109,1485,1237690145,1357934999,FreeCharge India,Debit,820,5/8/19 4:49 PM,21,
109,1486,1237690146,1357935010,Mahesh Medicals,Debit,910,5/6/19 12:27 AM,24,
109,1497,1237690157,1357935013,Mens Avenue,Debit,4300,4/21/19 3:51 PM,114,
109,1489,1237690149,1357935017,NEFT Payment,Credit,72400,5/6/19 9:55 AM,1930,
109,1500,1237690160,1357935017,NEFT Payment,Credit,4120,4/21/19 10:11 AM,109,
109,1493,1237690153,1357935018,OLA Cabs,Debit,2310,5/10/19 5:35 AM,61,
109,1490,1237690150,1357935026,Sheetal Restaurant,Debit,1210,5/5/19 11:00 PM,32,
109,1487,1237690147,1357935034,TATA SKY,Debit,810,4/25/19 11:19 AM,21,
109,1496,1237690156,1357935035,Times Internet Ltd,Debit,3100,4/18/19 5:36 AM,82,
109,1491,1237690151,1357935036,Uber,Debit,390,4/16/19 6:22 PM,10,
109,1484,1237690144,1357935037,Well Wisher,Debit,7100,4/25/19 9:38 PM,189,
109,1499,1237690159,1357935037,Well Wisher,Debit,1200,4/26/19 11:18 PM,32,
109,1498,1237690158,1357935038,Wellness Medico,Debit,2350,4/24/19 7:18 AM,62,
110,1513,1237690173,1357934979,Airtel DTH India,Debit,2450,5/9/19 5:57 PM,65,
110,1512,1237690172,1357934980,Airtel Payment,Debit,550,4/23/19 6:50 AM,14,
110,1521,1237690181,1357934983,Amazon Pay,Debit,3500,5/5/19 8:15 PM,93,
110,1502,1237690162,1357934985,Balaji Traders,Debit,3150,4/25/19 4:24 AM,84,
110,1516,1237690176,1357934998,Food Mall Ltd,Debit,890,5/7/19 10:39 AM,23,
110,1508,1237690168,1357934999,FreeCharge India,Debit,2050,4/25/19 10:54 AM,54,
110,1520,1237690180,1357935004,HerbalLife International,Debit,5120,5/8/19 11:26 PM,136,
110,1515,1237690175,1357935005,HP Petrolium,Debit,2100,4/21/19 8:13 AM,56,
110,1507,1237690167,1357935008,Kalyan Jewellers,Debit,81503,4/14/19 9:48 PM,2173,
110,1501,1237690161,1357935009,KFC Restaurant,Debit,1450,4/14/19 9:20 AM,38,
110,1511,1237690171,1357935012,McDonalds Restaurant,Debit,1350,5/8/19 9:56 AM,36,
110,1506,1237690166,1357935014,MSEB India,Debit,2150,4/19/19 10:37 AM,57,
110,1517,1237690177,1357935015,MSW Sharmila Warke,Debit,6540,4/11/19 5:05 PM,174,
110,1509,1237690169,1357935017,NEFT Payment,Credit,52500,4/12/19 11:28 PM,1400,
110,1503,1237690163,1357935018,OLA cabs,Debit,460,4/23/19 9:43 PM,12,
110,1514,1237690174,1357935018,OLA cabs,Debit,670,4/11/19 3:11 PM,17,
110,1518,1237690178,1357935025,Reliance Fresh,Debit,2710,4/27/19 8:09 AM,72,
110,1510,1237690170,1357935030,Shri Krishna Pearls,Debit,2150,4/27/19 2:15 PM,57,
110,1519,1237690179,1357935036,Uber,Debit,710,5/6/19 12:22 PM,18,
110,1504,1237690164,1357935039,Westside India,Debit,2600,5/4/19 7:48 AM,69,
110,1505,1237690165,1357935041,Zipcash card services,Debit,6700,4/20/19 11:36 PM,178,
111,1531,1237690191,1357934984,AMAZON.IN,Debit,5105,4/14/19 4:41 PM,136,
111,1525,1237690185,1357934986,BBQ Restaurant,Debit,3120,5/3/19 3:17 AM,83,
111,1534,1237690194,1357934992,Digital Age Retail,Debit,3203,5/10/19 11:45 AM,85,
111,1533,1237690193,1357934996,FirstCry India,Debit,1201,4/25/19 8:57 PM,32,
111,1524,1237690184,1357934999,FreeCharge India,Debit,670,5/2/19 5:55 PM,17,
111,1528,1237690188,1357935009,KFC Restaurant,Debit,1950,5/4/19 3:53 AM,52,
111,1532,1237690192,1357935013,Mens Avenue,Debit,4300,4/30/19 12:15 AM,114,
111,1536,1237690196,1357935017,NEFT Payment,Credit,62300,4/29/19 9:32 AM,1661,
111,1522,1237690182,1357935018,OLA Cabs,Debit,230,4/26/19 10:57 PM,6,
111,1537,1237690197,1357935019,One One Two Hospitality,Debit,45102,4/18/19 7:39 AM,1202,
111,1535,1237690195,1357935022,PHONEPE Utility,Debit,670,5/10/19 8:54 PM,17,
111,1526,1237690186,1357935025,Reliance Fresh,Debit,3400,4/11/19 3:12 AM,90,
111,1527,1237690187,1357935027,Shell Petrol,Debit,1000,4/28/19 1:32 AM,26,
111,1523,1237690183,1357935035,Times Internet Ltd,Debit,1200,5/7/19 5:55 PM,32,
111,1530,1237690190,1357935038,Wellness Medico,Debit,2320,4/21/19 7:03 PM,61,
111,1529,1237690189,1357935041,Zipcash card services,Debit,3400,4/16/19 12:29 AM,90,
112,1540,1237690200,1357934980,Airtel Payment,Debit,800,4/17/19 7:29 PM,16,
112,1547,1237690207,1357934985,Balaji Traders,Debit,3150,4/29/19 7:05 PM,63,
112,1539,1237690199,1357935000,Future Lifeestyle,Debit,9230,4/11/19 12:08 PM,184,
112,1538,1237690198,1357935001,General BillDesk,Debit,3850,4/22/19 5:45 PM,77,
112,1546,1237690206,1357935009,KFC Restaurant,Debit,1450,4/21/19 1:01 AM,29,
112,1542,1237690202,1357935013,Mens Avenue,Debit,4300,5/9/19 2:57 AM,86,
112,1545,1237690205,1357935017,NEFT Payment,Credit,4120,4/29/19 4:25 PM,82,
112,1548,1237690208,1357935018,OLA cabs,Debit,460,5/7/19 1:48 AM,9,
112,1541,1237690201,1357935035,Times Internet Ltd,Debit,3100,5/6/19 6:07 PM,62,
112,1544,1237690204,1357935037,Well Wisher,Debit,1200,5/4/19 9:10 PM,24,
112,1543,1237690203,1357935038,Wellness Medico,Debit,2350,4/18/19 7:57 PM,47,
112,1549,1237690209,1357935039,Westside India,Debit,2600,4/23/19 3:11 PM,52,
112,1550,1237690210,1357935041,Zipcash card services,Debit,6700,4/13/19 7:12 PM,134,
113,1558,1237690218,1357934979,Airtel DTH India,Debit,2450,4/22/19 6:45 PM,49,
113,1557,1237690217,1357934980,Airtel Payment,Debit,550,5/2/19 11:08 PM,11,
113,1553,1237690213,1357934999,FreeCharge India,Debit,2050,5/7/19 10:32 PM,41,
113,1560,1237690220,1357935005,HP Petrolium,Debit,2100,4/28/19 1:26 AM,42,
113,1552,1237690212,1357935008,Kalyan Jewellers,Debit,81503,5/7/19 7:31 PM,1630,
113,1556,1237690216,1357935012,McDonalds Restaurant,Debit,1350,5/5/19 9:59 AM,27,
113,1551,1237690211,1357935014,MSEB India,Debit,2150,4/18/19 4:19 AM,43,
113,1554,1237690214,1357935017,NEFT Payment,Credit,52500,4/10/19 5:18 PM,1050,
113,1559,1237690219,1357935018,OLA cabs,Debit,670,4/22/19 11:22 PM,13,
113,1555,1237690215,1357935030,Shri Krishna Pearls,Debit,2150,4/30/19 6:19 AM,43,
114,1562,1237690222,1357934992,Digital Age Retail,Debit,4500,4/24/19 7:28 AM,90,
114,1561,1237690221,1357934998,Food Mall Ltd,Debit,890,5/9/19 10:54 AM,17,
114,1574,1237690234,1357935001,General BillDesk,Debit,5320,5/8/19 12:07 AM,106,
114,1569,1237690229,1357935007,IDEA Payment,Debit,450,4/28/19 12:01 PM,9,
114,1573,1237690233,1357935014,MSEB India,Debit,1400,4/24/19 4:47 AM,28,
114,1571,1237690231,1357935018,OLA Cabs,Debit,450,4/28/19 6:27 AM,9,
114,1568,1237690228,1357935020,PAYTM Retail,Debit,3200,5/8/19 4:31 PM,64,
114,1564,1237690224,1357935023,PMC,Debit,12001,5/6/19 6:54 PM,240,
114,1567,1237690227,1357935027,Shell Petrol,Debit,1200,4/13/19 6:23 PM,24,
114,1570,1237690230,1357935027,Shell Petrol,Debit,2000,4/22/19 12:44 AM,40,
114,1565,1237690225,1357935031,SRL Ltd,Debit,3200,4/22/19 6:56 PM,64,
114,1566,1237690226,1357935034,TATA SKY,Debit,750,4/16/19 8:49 AM,15,
114,1572,1237690232,1357935034,TATA SKY,Debit,680,5/1/19 8:37 PM,13,
114,1563,1237690223,1357935035,Times Internet Ltd,Debit,4300,4/29/19 12:13 PM,86,
115,1575,1237690235,1357934980,Airtel Payment,Debit,500,5/9/19 2:41 AM,10,
